ID_FAZENDA,SATELITE,TIPO_CULTURA,AREA_FAZENDA_ACRES,TIPO_IRRIGACAO,TIPO_SOLO,ESTACAO,FERTILIZANTE_UTILIZADO_TON,PESTICIDA_UTILIZADO_KG,PRODUTIVIDADE_TON,CONSUMO_AGUA_M3,TEMPERATURA_MEDIA_C,UMIDADE_SOLO_PCT,INDICE_NDVI,RISCO_AMBIENTAL
FAZ_00186,TerraScan_X,Cana_de_Acucar,153.55,Manual,Organico,Outono,10.49,2.64,44.04,800.0,11.77,77.12,0.794,0
FAZ_00187,AgroSat_BR,Arroz,206.1,Manual,Siltoso,Inverno,3.79,27.94,48.9,1854.7,23.04,,,0
FAZ_00188,Sentinel_Agro,Trigo,452.17,Gotejamento,Siltoso,Primavera,10.87,115.06,58.17,3925.02,28.23,77.57,0.74,0
FAZ_00189,Sentinel_Agro,Cenoura,345.22,Gotejamento,Franco,Verao,5.71,91.86,35.02,3135.64,30.68,31.8,0.512,0
FAZ_00190,Gaia_Vision,Batata,291.29,Aspersao,Organico,Primavera,6.98,92.36,55.43,2753.18,25.33,60.94,0.67,0
FAZ_00191,OrbSat_Field,Tomate,394.9,Manual,Siltoso,Inverno,12.54,134.57,54.2,2647.05,22.74,80.67,0.674,0
FAZ_00192,AgroSat_BR,Algodao,258.0,Inundacao,Siltoso,Outono,8.69,123.75,41.73,5613.12,32.45,47.5,0.532,0
FAZ_00193,TerraScan_X,Soja,319.01,Inundacao,Organico,Verao,8.32,82.73,56.68,6532.33,30.35,70.89,0.651,0
FAZ_00194,OrbSat_Field,Tomate,489.69,Manual,Organico,Verao,20.07,202.03,53.88,5892.14,20.52,60.02,0.498,1
FAZ_00195,TerraScan_X,Tomate,133.27,Gotejamento,Argiloso,Primavera,6.66,76.99,31.77,1535.72,24.83,58.31,0.613,1
FAZ_00196,Gaia_Vision,Cana_de_Acucar,209.51,Inundacao,Calcario,Outono,5.55,24.66,51.08,5444.05,19.25,70.31,0.76,0
FAZ_00197,Gaia_Vision,Batata,342.27,Aspersao,Siltoso,Inverno,6.58,192.12,50.24,3261.32,14.43,88.77,0.694,0
FAZ_00198,Sentinel_Agro,Cana_de_Acucar,721.41,Gotejamento,Franco,Outono,27.38,50.92,64.89,5728.08,23.25,67.48,0.716,0
FAZ_00199,AgroSat_BR,Milho,521.43,Gotejamento,Arenoso,Primavera,12.47,157.39,61.82,4286.67,24.62,73.64,0.648,0
FAZ_00200,TerraScan_X,Soja,477.52,Manual,Arenoso,Verao,9.77,156.36,56.86,2954.56,25.88,63.82,0.542,0
FAZ_00201,OrbSat_Field,Milho,595.43,Sequeiro,Organico,Verao,14.81,109.32,41.79,5803.47,38.66,49.47,0.595,1
FAZ_00202,Gaia_Vision,Algodao,328.11,Aspersao,Calcario,Outono,11.26,87.49,56.54,2803.54,23.98,97.14,0.95,0
FAZ_00203,Sentinel_Agro,Trigo,594.86,Gotejamento,Franco,Outono,19.34,73.9,55.61,5316.29,32.64,55.7,0.629,1
FAZ_00204,Sentinel_Agro,Algodao,308.48,Gotejamento,Argiloso,Outono,12.26,91.47,43.4,1256.07,21.12,77.53,,0
FAZ_00205,TerraScan_X,Algodao,451.17,Sequeiro,Siltoso,Outono,17.79,181.64,32.39,3076.78,35.17,44.98,0.535,1
FAZ_00206,Gaia_Vision,Arroz,244.15,Inundacao,Argiloso,Inverno,6.08,70.84,44.14,5565.44,15.38,62.36,0.759,0
FAZ_00207,AgroSat_BR,Soja,706.15,Sequeiro,Franco,Inverno,24.39,223.45,57.65,4732.55,25.5,60.18,0.535,0
FAZ_00208,Gaia_Vision,Cana_de_Acucar,337.98,Sequeiro,Argiloso,Inverno,12.84,80.67,34.68,2845.82,30.36,41.04,0.527,0
FAZ_00209,TerraScan_X,Batata,284.5,Aspersao,Organico,Inverno,6.31,96.48,47.64,2706.95,20.06,79.28,0.816,0
FAZ_00210,TerraScan_X,Milho,503.22,Gotejamento,Arenoso,Primavera,15.41,155.76,75.99,6037.93,21.87,76.87,0.707,1
FAZ_00211,Gaia_Vision,Algodao,314.03,Aspersao,Organico,Verao,5.33,142.61,46.92,2495.62,31.23,58.06,0.578,1
FAZ_00212,TerraScan_X,Milho,285.51,Gotejamento,Siltoso,Verao,15.87,35.74,39.08,4802.91,30.42,61.77,0.744,0
FAZ_00213,Gaia_Vision,Milho,188.47,Gotejamento,Organico,Primavera,7.99,38.5,55.96,1130.22,20.98,85.49,0.93,0
FAZ_00214,OrbSat_Field,Trigo,476.2,Gotejamento,Franco,Primavera,15.69,106.04,53.76,2390.62,22.5,69.93,0.811,0
FAZ_00215,Gaia_Vision,Soja,452.84,Inundacao,Franco,Inverno,16.98,100.42,50.43,8765.34,28.23,48.98,0.673,1
FAZ_00216,Gaia_Vision,Soja,295.17,Aspersao,Siltoso,Outono,7.29,69.96,58.58,3556.31,18.01,,0.778,0
FAZ_00217,TerraScan_X,Cenoura,231.09,Aspersao,Siltoso,Verao,3.51,66.6,44.23,1897.63,39.64,63.11,0.687,0
FAZ_00218,TerraScan_X,Tomate,696.27,Inundacao,Arenoso,Primavera,21.2,142.21,61.96,10174.24,18.37,85.18,0.703,1
FAZ_00219,Sentinel_Agro,Soja,658.61,Gotejamento,Argiloso,Outono,8.18,67.76,80.53,3821.57,30.17,65.63,0.715,0
FAZ_00220,Sentinel_Agro,Milho,420.0,Manual,Arenoso,Inverno,11.65,65.33,47.07,3538.46,30.16,58.23,0.638,0
FAZ_00221,OrbSat_Field,Cana_de_Acucar,696.13,Manual,Organico,Primavera,28.15,132.47,73.95,5288.78,20.78,64.46,0.709,0
FAZ_00222,Sentinel_Agro,Milho,842.92,Gotejamento,Argiloso,Verao,22.02,132.69,86.04,8244.25,34.41,56.99,0.604,1
FAZ_00223,Gaia_Vision,Cana_de_Acucar,494.89,Inundacao,Siltoso,Verao,10.2,104.39,62.11,6505.94,29.15,48.09,0.578,1
FAZ_00224,TerraScan_X,Cenoura,280.2,Aspersao,Franco,Verao,4.51,1.0,62.99,2820.34,20.41,74.87,0.876,0
FAZ_00225,Sentinel_Agro,Cana_de_Acucar,310.53,Gotejamento,Organico,Primavera,14.29,16.95,43.26,2140.74,26.09,65.91,0.691,0
FAZ_00226,Sentinel_Agro,Soja,247.36,Aspersao,Arenoso,Verao,6.86,47.75,48.93,2265.64,27.1,53.85,0.65,0
FAZ_00227,OrbSat_Field,Trigo,715.61,Sequeiro,Calcario,Inverno,24.69,190.97,69.52,5945.91,25.13,63.87,0.614,1
FAZ_00228,OrbSat_Field,Cana_de_Acucar,353.19,Gotejamento,Calcario,Verao,10.56,70.47,41.54,3405.5,31.2,52.2,0.64,0
FAZ_00229,Gaia_Vision,Milho,727.73,Aspersao,Siltoso,Inverno,18.46,114.66,68.1,5377.63,31.11,35.4,0.464,0
FAZ_00230,TerraScan_X,Batata,562.26,Manual,Argiloso,Verao,15.72,246.17,59.86,4048.2,30.51,54.38,0.489,1
FAZ_00231,OrbSat_Field,Soja,490.05,Aspersao,Calcario,Inverno,16.34,79.95,60.46,4792.2,22.16,66.67,0.747,0
FAZ_00232,Sentinel_Agro,Batata,903.38,Aspersao,Argiloso,Primavera,11.24,197.61,76.55,10753.4,28.41,60.66,0.587,1
FAZ_00233,TerraScan_X,Milho,297.79,Sequeiro,Franco,Inverno,15.09,58.93,44.42,2146.88,36.22,56.37,0.731,1
FAZ_00234,TerraScan_X,Tomate,274.67,Aspersao,Siltoso,Primavera,13.94,151.06,49.48,1216.82,29.93,49.4,0.611,1
FAZ_00235,Sentinel_Agro,Cenoura,438.05,Inundacao,Siltoso,Outono,6.24,44.5,54.61,8004.89,22.76,77.13,0.735,0
FAZ_00236,OrbSat_Field,Soja,598.46,Manual,Organico,Inverno,6.53,32.81,64.84,7731.29,20.14,70.89,0.649,0
FAZ_00237,Sentinel_Agro,Batata,146.98,Manual,Organico,Primavera,5.02,78.51,37.54,1523.05,16.21,81.14,0.808,0
FAZ_00238,TerraScan_X,Milho,558.25,Sequeiro,Argiloso,Outono,26.36,97.39,61.71,5550.6,21.43,56.46,0.627,0
FAZ_00239,AgroSat_BR,Tomate,236.9,Manual,Calcario,Verao,10.83,109.6,56.69,2201.43,18.06,87.88,0.798,0
FAZ_00240,AgroSat_BR,Milho,120.33,Inundacao,Calcario,Outono,7.61,12.82,37.03,3738.15,28.25,54.19,0.704,0
FAZ_00241,Gaia_Vision,Tomate,548.76,Sequeiro,Arenoso,Inverno,20.06,100.46,70.39,3862.16,12.68,72.52,0.636,0
FAZ_00242,Sentinel_Agro,Cana_de_Acucar,878.61,Sequeiro,Argiloso,Outono,35.0,198.49,94.98,10004.3,23.65,65.81,0.626,1
FAZ_00243,Sentinel_Agro,Arroz,309.46,Sequeiro,Calcario,Verao,8.45,53.95,41.26,3236.84,26.02,61.58,0.729,0
FAZ_00244,Gaia_Vision,Milho,503.94,Manual,Organico,Outono,20.15,154.66,52.86,5833.16,23.91,67.37,0.628,1
FAZ_00245,Gaia_Vision,Cana_de_Acucar,680.04,Gotejamento,Organico,Inverno,15.38,110.21,95.0,8247.05,26.81,69.51,0.725,0
FAZ_00246,Gaia_Vision,Soja,603.15,Manual,Organico,Inverno,15.83,116.84,46.48,6003.85,22.95,47.69,0.515,1
FAZ_00247,TerraScan_X,Cana_de_Acucar,516.93,Gotejamento,Argiloso,Primavera,20.09,104.3,66.37,5474.25,20.06,82.02,0.764,0
FAZ_00248,Sentinel_Agro,Algodao,694.6,Aspersao,Siltoso,Verao,23.27,244.37,79.36,3321.01,13.75,87.15,0.675,0
FAZ_00249,TerraScan_X,Algodao,400.19,Gotejamento,Arenoso,Verao,14.82,129.78,36.26,4704.66,28.97,55.77,0.65,1
FAZ_00250,Gaia_Vision,Milho,462.01,Sequeiro,Arenoso,Outono,22.03,119.16,49.79,3706.24,27.36,47.47,0.544,1
FAZ_00251,Sentinel_Agro,Batata,186.48,Aspersao,Organico,Verao,4.7,91.67,52.58,2284.09,25.64,72.53,0.807,0
FAZ_00252,TerraScan_X,Batata,680.23,Manual,Franco,Inverno,19.59,212.41,61.58,5311.3,25.15,64.85,0.599,1
FAZ_00253,TerraScan_X,Soja,158.3,Inundacao,Argiloso,Outono,3.45,23.64,36.99,5932.74,25.08,71.73,0.756,1
FAZ_00254,Gaia_Vision,Cana_de_Acucar,161.48,Gotejamento,Calcario,Primavera,10.1,31.57,40.36,1630.18,32.06,72.27,0.781,0
FAZ_00255,Sentinel_Agro,Batata,171.96,Inundacao,Calcario,Outono,2.85,37.99,43.61,6434.64,29.58,73.63,0.738,0
FAZ_00256,Gaia_Vision,Tomate,1248.23,Inundacao,Siltoso,Outono,35.0,200.15,68.46,17680.49,25.08,56.53,0.551,1
FAZ_00257,Sentinel_Agro,Tomate,359.26,Sequeiro,Organico,Primavera,13.31,160.12,39.32,4052.13,24.25,53.07,0.655,1
FAZ_00258,AgroSat_BR,Soja,480.72,Gotejamento,Franco,Outono,14.23,107.15,53.06,5184.0,13.63,69.17,0.748,0
FAZ_00259,OrbSat_Field,Cenoura,492.4,Aspersao,Organico,Verao,8.57,121.87,55.53,6188.58,19.78,68.8,0.733,0
FAZ_00260,OrbSat_Field,Cana_de_Acucar,365.87,Inundacao,Franco,Outono,12.79,38.68,63.37,7487.6,17.96,78.34,0.865,0
FAZ_00261,OrbSat_Field,Milho,514.7,Gotejamento,Arenoso,Outono,13.47,91.01,61.5,3178.71,26.9,53.48,0.58,0
FAZ_00262,Gaia_Vision,Trigo,414.42,Gotejamento,Franco,Outono,6.31,109.5,39.78,2756.11,28.32,53.23,0.618,1
FAZ_00263,AgroSat_BR,Trigo,277.76,Gotejamento,Arenoso,Inverno,4.22,54.1,49.49,1080.14,17.93,70.4,0.704,0
FAZ_00264,Sentinel_Agro,Trigo,500.63,Inundacao,Arenoso,Inverno,11.36,74.55,69.89,7591.67,26.84,61.57,0.691,0
FAZ_00265,TerraScan_X,Batata,361.82,Aspersao,Argiloso,Verao,14.45,144.14,46.35,4961.81,39.84,59.93,0.615,1
FAZ_00266,Sentinel_Agro,Cenoura,511.26,Inundacao,Franco,Primavera,14.18,117.17,62.8,8317.63,29.4,56.47,0.569,0
FAZ_00267,TerraScan_X,Cenoura,250.04,Sequeiro,Siltoso,Inverno,4.74,83.13,40.21,2445.46,23.53,56.0,0.625,1
FAZ_00268,Sentinel_Agro,Cana_de_Acucar,400.48,Manual,Siltoso,Inverno,16.96,65.17,57.09,3311.09,17.35,77.78,0.934,0
FAZ_00269,AgroSat_BR,Cana_de_Acucar,428.54,Aspersao,Franco,Verao,12.16,134.58,64.28,3906.59,22.42,68.95,0.744,0
FAZ_00270,TerraScan_X,Cenoura,808.31,Aspersao,Argiloso,Verao,22.47,244.67,66.29,9755.8,24.55,44.85,0.426,1
FAZ_00271,Gaia_Vision,Soja,603.12,Gotejamento,Siltoso,Primavera,19.17,119.11,77.88,4987.65,33.97,66.53,0.57,0
FAZ_00272,Sentinel_Agro,Cana_de_Acucar,564.31,Gotejamento,Organico,Outono,25.27,172.27,45.71,5920.12,24.1,77.06,0.73,1
FAZ_00273,Sentinel_Agro,Soja,766.5,Aspersao,Siltoso,Outono,12.5,216.15,91.15,5703.03,31.74,71.6,0.676,0
FAZ_00274,TerraScan_X,Algodao,326.53,Aspersao,Argiloso,Primavera,12.47,137.56,64.82,2253.81,11.43,76.13,0.803,0
FAZ_00275,Gaia_Vision,Tomate,331.77,Inundacao,Arenoso,Primavera,18.31,143.6,53.15,7402.76,20.4,70.07,0.638,1
FAZ_00276,Gaia_Vision,Cana_de_Acucar,377.14,Sequeiro,Arenoso,Primavera,11.93,30.75,63.63,3566.52,18.39,80.14,0.769,0
FAZ_00277,AgroSat_BR,Cenoura,566.22,Sequeiro,Arenoso,Verao,11.15,167.58,39.46,5248.92,28.46,69.27,0.664,0
FAZ_00278,Gaia_Vision,Tomate,376.62,Gotejamento,Argiloso,Outono,19.74,151.67,59.42,3322.03,30.35,59.13,0.662,0
FAZ_00279,Gaia_Vision,Tomate,417.16,Inundacao,Arenoso,Primavera,20.41,165.81,44.97,9159.11,32.64,42.69,0.515,1
FAZ_00280,Gaia_Vision,Arroz,737.64,Gotejamento,Arenoso,Primavera,18.36,113.42,77.44,9470.59,22.5,61.25,0.536,1
FAZ_00281,OrbSat_Field,Cenoura,310.69,Inundacao,Argiloso,Outono,4.93,71.7,39.95,6306.12,30.86,26.97,0.582,1
FAZ_00282,AgroSat_BR,Cenoura,235.88,Gotejamento,Organico,Outono,8.9,4.34,56.67,1486.2,25.23,69.75,0.812,0
FAZ_00283,Sentinel_Agro,Cana_de_Acucar,346.2,Sequeiro,Siltoso,Verao,9.16,77.32,42.82,4227.58,27.57,45.87,0.599,0
FAZ_00284,TerraScan_X,Milho,95.88,Sequeiro,Argiloso,Inverno,4.15,23.82,38.55,854.62,25.26,71.86,0.765,0
FAZ_00285,Sentinel_Agro,Algodao,297.44,Gotejamento,Argiloso,Inverno,5.4,88.44,39.33,1726.89,17.76,64.65,0.776,0
FAZ_00286,AgroSat_BR,Soja,533.55,Manual,Franco,Verao,13.86,147.85,54.15,4257.38,30.91,56.23,0.525,1
FAZ_00287,TerraScan_X,Milho,145.3,Inundacao,Arenoso,Verao,6.35,36.26,30.91,4412.88,23.97,46.04,0.481,0
FAZ_00288,AgroSat_BR,Algodao,671.2,Aspersao,Calcario,Outono,12.41,91.82,58.31,5935.73,16.17,86.15,0.733,0
FAZ_00289,Gaia_Vision,Milho,300.44,Inundacao,Organico,Verao,11.38,57.87,56.28,5920.71,29.14,71.41,0.83,0
FAZ_00290,TerraScan_X,Soja,197.0,Inundacao,Calcario,Verao,1.79,27.24,47.93,4430.36,24.74,70.92,0.76,0
FAZ_00291,Gaia_Vision,Batata,514.72,Sequeiro,Franco,Primavera,12.01,221.8,53.35,5118.0,32.93,61.44,0.422,0
FAZ_00292,Sentinel_Agro,Cenoura,756.14,Manual,Organico,Verao,14.3,180.59,92.72,6414.75,37.87,55.52,0.548,1
FAZ_00293,Sentinel_Agro,Milho,435.59,Inundacao,Arenoso,Verao,16.65,55.98,76.01,8636.27,23.67,73.55,0.795,1
FAZ_00294,TerraScan_X,Cana_de_Acucar,179.28,Manual,Calcario,Primavera,9.94,9.92,46.4,2781.49,24.49,58.4,0.659,0
FAZ_00295,TerraScan_X,Trigo,494.43,Sequeiro,Arenoso,Outono,14.47,185.64,45.62,6291.43,34.53,30.14,0.388,1
FAZ_00296,AgroSat_BR,Cana_de_Acucar,190.93,Aspersao,Arenoso,Outono,14.13,42.22,38.68,1945.02,27.27,69.32,0.66,0
FAZ_00297,AgroSat_BR,Soja,304.79,Gotejamento,Siltoso,Verao,8.45,66.75,52.07,3437.6,29.63,63.04,0.826,0
FAZ_00298,Gaia_Vision,Cana_de_Acucar,641.94,Manual,Organico,Verao,28.28,186.37,70.64,5861.57,27.07,66.22,0.592,1
FAZ_00299,TerraScan_X,Tomate,327.36,Sequeiro,Organico,Inverno,14.15,102.97,41.92,2747.31,22.7,73.92,0.656,0
FAZ_00300,Sentinel_Agro,Cenoura,409.01,Gotejamento,Franco,Primavera,15.58,33.13,62.37,3140.7,28.3,70.24,0.785,0
FAZ_00301,AgroSat_BR,Tomate,443.85,Aspersao,Argiloso,Inverno,15.69,214.18,49.29,5411.81,19.98,54.34,0.514,1
FAZ_00302,AgroSat_BR,Cana_de_Acucar,102.52,Gotejamento,Arenoso,Verao,4.1,28.51,25.3,800.0,39.42,39.7,0.515,1
FAZ_00303,Sentinel_Agro,Algodao,299.72,Manual,Arenoso,Inverno,4.94,106.08,53.24,4134.88,25.94,60.2,0.649,0
FAZ_00304,AgroSat_BR,Arroz,497.16,Sequeiro,Calcario,Inverno,,50.57,48.92,5431.94,28.03,64.48,0.727,0
FAZ_00305,Gaia_Vision,Algodao,203.56,Aspersao,Franco,Outono,5.73,89.56,33.87,3172.02,27.86,59.3,0.631,0
FAZ_00306,TerraScan_X,Cenoura,605.3,Aspersao,Organico,Primavera,21.03,108.33,60.04,8757.11,25.48,65.8,0.645,0
FAZ_00307,Sentinel_Agro,Cenoura,234.86,Sequeiro,Siltoso,Outono,5.48,32.46,41.26,1564.31,29.45,65.55,0.694,0
FAZ_00308,TerraScan_X,Tomate,276.24,Gotejamento,Organico,Outono,7.55,115.27,46.59,1171.05,29.96,63.75,0.669,0
FAZ_00309,AgroSat_BR,Arroz,361.31,Sequeiro,Siltoso,Inverno,2.72,65.24,47.48,2461.58,17.65,81.97,0.802,0
FAZ_00310,AgroSat_BR,Cana_de_Acucar,490.01,Aspersao,Siltoso,Primavera,16.41,141.48,56.59,3517.6,23.4,70.92,0.661,0
FAZ_00311,Sentinel_Agro,Soja,444.21,Inundacao,Organico,Verao,4.49,164.15,56.9,11855.35,27.3,55.72,0.574,1
FAZ_00312,Gaia_Vision,Algodao,167.96,Inundacao,Calcario,Primavera,3.28,70.38,28.65,5054.2,34.27,39.49,0.509,0
FAZ_00313,OrbSat_Field,Algodao,324.2,Inundacao,Arenoso,Outono,9.12,77.21,46.28,8198.63,33.16,42.43,0.548,1
FAZ_00314,Sentinel_Agro,Trigo,178.33,Sequeiro,Siltoso,Inverno,7.67,47.4,26.82,815.53,24.45,,0.632,1
FAZ_00315,OrbSat_Field,Arroz,689.32,Sequeiro,Calcario,Verao,13.87,109.05,63.39,8264.14,42.86,58.78,0.805,0
FAZ_00316,OrbSat_Field,Soja,763.96,Manual,Franco,Outono,20.84,182.78,95.0,8123.07,21.41,87.42,0.735,1
FAZ_00317,Gaia_Vision,Algodao,329.89,Gotejamento,Franco,Inverno,5.27,151.18,61.65,2696.06,24.77,66.87,0.643,0
FAZ_00318,OrbSat_Field,Soja,327.28,Aspersao,Siltoso,Outono,9.95,70.5,55.4,4084.32,19.01,87.52,0.885,0
FAZ_00319,OrbSat_Field,Cana_de_Acucar,374.5,Aspersao,Arenoso,Inverno,15.23,47.52,69.57,864.49,14.51,87.46,0.842,0
FAZ_00320,Gaia_Vision,Soja,663.18,Sequeiro,Siltoso,Primavera,12.32,171.71,48.36,8204.26,17.69,65.04,0.536,1
FAZ_00321,OrbSat_Field,Algodao,197.29,Inundacao,Franco,Outono,3.87,66.2,48.89,6990.2,14.32,64.59,,0
FAZ_00322,OrbSat_Field,Tomate,378.12,Sequeiro,Franco,Primavera,13.11,60.82,34.56,4244.36,24.03,66.62,0.68,0
FAZ_00323,OrbSat_Field,Arroz,397.55,Sequeiro,Organico,Primavera,12.36,129.97,48.62,4897.74,24.32,50.39,0.558,0
FAZ_00324,Sentinel_Agro,Cenoura,223.13,Inundacao,Arenoso,Inverno,9.23,56.56,41.44,5598.75,28.69,78.73,0.714,0
FAZ_00325,Sentinel_Agro,Milho,110.67,Sequeiro,Organico,Verao,7.31,32.48,29.58,800.0,29.95,59.16,0.704,0
FAZ_00326,Sentinel_Agro,Batata,453.6,Sequeiro,Calcario,Primavera,5.95,94.95,55.35,5032.11,24.77,71.83,0.801,0
FAZ_00327,Gaia_Vision,Batata,361.88,Manual,Calcario,Outono,11.66,122.25,44.13,3210.3,35.35,48.68,0.528,0
FAZ_00328,AgroSat_BR,Milho,520.98,Inundacao,Calcario,Outono,21.64,149.25,69.07,7741.79,31.04,68.1,0.634,1
FAZ_00329,OrbSat_Field,Soja,659.23,Manual,Argiloso,Inverno,17.11,120.13,81.8,6565.17,20.96,77.29,0.739,0
FAZ_00330,OrbSat_Field,Arroz,780.38,Gotejamento,Calcario,Primavera,12.87,112.33,90.25,10560.42,19.45,79.32,0.787,0
FAZ_00331,Gaia_Vision,Soja,545.51,Inundacao,Siltoso,Verao,13.84,74.21,66.88,11486.22,22.48,48.18,0.638,0
FAZ_00332,OrbSat_Field,Cenoura,289.75,Gotejamento,Organico,Verao,7.52,47.73,54.96,2709.49,28.38,55.3,0.678,0
FAZ_00333,Sentinel_Agro,Arroz,187.92,Gotejamento,,Outono,4.67,61.24,31.59,1797.83,35.76,62.91,0.663,0
FAZ_00334,AgroSat_BR,Milho,273.15,Sequeiro,Arenoso,Inverno,11.54,75.04,44.07,2207.89,14.37,84.5,0.777,0
FAZ_00335,TerraScan_X,Soja,1438.62,Inundacao,Calcario,Primavera,25.34,298.53,95.0,15815.54,13.06,,0.737,1
FAZ_00336,OrbSat_Field,Trigo,438.79,Aspersao,Siltoso,Outono,9.37,135.87,47.65,5030.54,16.01,85.88,0.735,0
FAZ_00337,Sentinel_Agro,Algodao,276.02,Aspersao,Siltoso,Inverno,8.42,71.89,47.02,3579.89,19.9,84.47,0.893,0
FAZ_00338,TerraScan_X,Tomate,534.7,Sequeiro,Siltoso,Verao,17.85,180.13,55.15,4641.18,32.06,57.56,0.598,1
FAZ_00339,AgroSat_BR,Tomate,463.67,Sequeiro,Siltoso,Outono,10.82,225.32,56.76,3955.94,32.56,58.39,0.577,0
FAZ_00340,TerraScan_X,Cenoura,242.41,Gotejamento,Siltoso,Inverno,4.28,38.87,42.37,2585.48,28.13,80.88,0.815,0
FAZ_00341,Sentinel_Agro,Soja,354.24,Sequeiro,Arenoso,Verao,10.58,108.65,39.44,3082.31,25.56,60.96,0.506,0
FAZ_00342,TerraScan_X,Cana_de_Acucar,386.9,Aspersao,Argiloso,Inverno,8.98,80.5,63.03,3377.74,19.47,90.29,0.895,0
FAZ_00343,Gaia_Vision,Arroz,329.77,Inundacao,Franco,Outono,10.08,60.87,30.88,7283.15,29.6,37.56,0.482,1
FAZ_00344,TerraScan_X,Soja,307.98,Manual,Argiloso,Primavera,8.22,52.82,48.01,3005.05,23.13,62.0,0.725,0
FAZ_00345,OrbSat_Field,Arroz,440.5,Sequeiro,Franco,Inverno,9.9,116.23,57.12,3387.34,15.56,67.85,0.634,0
FAZ_00346,OrbSat_Field,Trigo,171.34,Sequeiro,Organico,Primavera,5.56,45.79,40.9,800.0,21.09,73.32,0.857,0
FAZ_00347,Gaia_Vision,Tomate,518.98,Aspersao,Siltoso,Outono,17.88,133.06,60.91,7701.5,34.06,52.5,0.557,1
FAZ_00348,Sentinel_Agro,Algodao,462.99,Inundacao,Organico,Verao,9.7,168.84,45.63,8013.52,25.67,54.55,0.589,1
FAZ_00349,OrbSat_Field,Tomate,285.13,Aspersao,Organico,Inverno,11.13,139.09,47.14,1579.68,14.77,71.12,0.59,1
FAZ_00350,AgroSat_BR,Cana_de_Acucar,663.86,Inundacao,Franco,Verao,14.15,187.18,58.71,9161.48,32.14,59.1,0.506,1
FAZ_00351,OrbSat_Field,Cana_de_Acucar,558.27,Inundacao,Arenoso,Primavera,19.5,56.65,52.39,10960.39,26.38,63.81,0.618,1
FAZ_00352,OrbSat_Field,Batata,279.82,Aspersao,Siltoso,Primavera,4.97,151.7,53.06,3159.98,14.52,87.96,0.79,0
FAZ_00353,Sentinel_Agro,Batata,497.09,Aspersao,Calcario,Verao,14.14,104.41,55.87,3283.47,34.37,55.43,0.683,0
FAZ_00354,TerraScan_X,Cana_de_Acucar,291.79,Gotejamento,Organico,Outono,11.6,56.63,61.98,3306.37,23.35,74.71,0.762,0
FAZ_00355,OrbSat_Field,Milho,378.27,Inundacao,Argiloso,Primavera,11.16,66.33,46.29,6330.54,35.12,44.41,0.521,1
FAZ_00356,Gaia_Vision,Trigo,436.33,Manual,Siltoso,Outono,15.63,36.97,65.36,4309.71,21.68,68.1,0.729,0
FAZ_00357,TerraScan_X,Arroz,276.26,Aspersao,Arenoso,Verao,11.37,50.52,42.07,2460.77,31.4,75.29,0.751,0
FAZ_00358,AgroSat_BR,Trigo,535.69,Sequeiro,Siltoso,Outono,15.94,157.32,53.86,2393.43,29.7,55.37,0.643,1
FAZ_00359,Sentinel_Agro,Cenoura,400.62,Gotejamento,Calcario,Primavera,6.43,123.11,47.96,4361.68,29.18,61.2,0.692,0
FAZ_00360,AgroSat_BR,Algodao,415.72,Inundacao,Calcario,Verao,6.35,88.39,47.15,9566.05,26.22,59.13,0.662,0
FAZ_00361,TerraScan_X,Trigo,399.97,Inundacao,Organico,Outono,11.11,73.86,70.22,6532.74,18.75,71.75,0.814,0
FAZ_00362,TerraScan_X,Cana_de_Acucar,592.47,Gotejamento,Argiloso,Outono,21.34,154.53,75.96,3812.81,27.91,72.34,0.761,1
FAZ_00363,TerraScan_X,Tomate,651.36,Gotejamento,Organico,Inverno,23.58,97.86,69.73,3949.19,20.38,74.27,0.785,0
FAZ_00364,AgroSat_BR,Cenoura,752.44,Sequeiro,Arenoso,Primavera,27.56,183.92,54.83,8077.05,32.3,52.33,0.388,1
FAZ_00365,TerraScan_X,Cana_de_Acucar,1018.62,Inundacao,Franco,Inverno,34.52,175.03,91.97,16110.89,23.35,71.99,0.525,1
FAZ_00366,AgroSat_BR,Trigo,235.92,Aspersao,Calcario,Outono,9.32,61.39,37.68,3331.69,28.23,63.21,0.671,0
FAZ_00367,TerraScan_X,Tomate,382.34,Aspersao,Argiloso,Primavera,10.99,115.52,60.72,5124.41,19.23,77.09,0.668,0
FAZ_00368,Gaia_Vision,Algodao,397.4,Sequeiro,Calcario,Verao,11.95,137.16,53.41,3135.23,35.58,48.46,0.678,0
FAZ_00369,TerraScan_X,Trigo,270.7,Aspersao,Arenoso,Verao,11.22,39.66,51.43,3575.42,36.78,56.08,0.654,0
FAZ_00370,AgroSat_BR,Arroz,220.2,Sequeiro,Arenoso,Verao,3.71,12.97,33.77,2083.42,31.12,57.72,0.632,0
FAZ_00371,OrbSat_Field,Soja,387.49,Aspersao,Calcario,Outono,14.56,109.12,37.58,3953.78,23.51,73.98,0.767,0
FAZ_00372,TerraScan_X,Tomate,747.84,Inundacao,Organico,Outono,25.13,203.15,43.37,10533.62,26.6,56.53,0.462,1
FAZ_00373,OrbSat_Field,Trigo,266.77,Gotejamento,Calcario,Verao,9.72,44.13,57.01,3452.5,24.39,77.16,0.875,0
